ORDER_ID,ORDER_DATE,REGION,CATEGORY,PRODUCT_NAME,UNIT_PRICE,QUANTITY,PAYMENT_METHOD,CUSTOMER_ID,CUSTOMER_SEGMENT,STORE_ID,DELIVERY_DAYS,TOTAL_PRICE,PROMISED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,DELIVERY_STATUS
ORD101093,12/31/2019,North,Furniture,Godrej Office Chair,968,1,UPI,8171,Regular,20,4,968,1/4/2020,1/6/2020,Late
ORD101094,12/31/2019,West,Toys,Monopoly Board Game,1484,3,Cash,9797,New,1,6,4452,1/6/2020,1/6/2020,On-Time
ORD101095,1/1/2020,West,Grocery,Fortune Oil,332,2,UPI,4343,Premium,2,4,664,1/5/2020,1/4/2020,On-Time
ORD101096,1/1/2020,North,Electronics,Apple Watch SE,1733,1,UPI,2818,Premium,17,3,1733,1/4/2020,1/4/2020,On-Time
ORD101097,1/1/2020,South,Toys,NERF Gun,1157,5,Cash,7023,New,13,Five,5785,1/6/2020,1/6/2020,On-Time
ORD101098,1/2/2020,South,Books,Atomic Habits,1366,2,Card,8979,New,17,4,2732,1/6/2020,1/8/2020,Late
ORD101099,1/2/2020,West,Furniture,Urban Ladder Sofa,1050,1,UPI,6171,Regular,13,3,1050,1/5/2020,1/5/2020,On-Time
ORD101100,1/2/2020,East,Books,Atomic Habits,158,4,Wallet,6409,Regular,17,7,632,1/9/2020,1/9/2020,On-Time
ORD101101,1/3/2020,West,Grocery,Fortune Oil,870,3,Wallet,5541,Premium,19,6,2610,1/9/2020,1/8/2020,On-Time
ORD101102,1/3/2020,East,Toys,Hot Wheels Set,1652,5,Cash,7380,Regular,14,Five,8260,1/8/2020,1/8/2020,On-Time
ORD101103,1/3/2020,West,Toys,Monopoly Board Game,,2,Cash,4860,Premium,20,3,2402,1/6/2020,1/6/2020,On-Time
ORD101104,1/4/2020,South,Toys,NERF Gun,817,4,UPI,2514,Premium,10,3,3268,1/7/2020,1/9/2020,Late
ORD101105,1/4/2020,West,Grocery,India Gate Basmati Rice,401,3,UPI,2067,New,2,2,1203,1/6/2020,1/7/2020,Late
ORD101106,1/4/2020,West,Grocery,Amul Milk,1801,3,Wallet,1881,New,14,1,5403,1/5/2020,1/7/2020,Late
ORD101107,1/5/2020,East,Books,Ikigai,902,4,UPI,7909,New,17,1,3608,1/6/2020,1/5/2020,On-Time
ORD101108,1/5/2020,South,Clothing,H&M Jacket,996,2,Wallet,6032,Premium,5,1,1992,1/6/2020,1/8/2020,Late
ORD101109,1/5/2020,East,Books,The Psychology of Money,211,3,UPI,7502,New,18,3,633,1/8/2020,1/8/2020,On-Time
ORD101110,1/6/2020,West,Furniture,Nilkamal Table,1536,5,Card,4639,Premium,3,4,7680,1/10/2020,1/11/2020,Late
ORD101111,1/6/2020,North,Electronics,iPhone 13,416,1,Card,5557,New,16,6,416,1/12/2020,1/14/2020,Late
ORD101112,1/6/2020,West,Toys,NERF Gun,1988,5,Wallet,9292,Premium,19,1,9940,1/7/2020,1/9/2020,Late
ORD101113,1/7/2020,West,Clothing,Levi's 511 Jeans,1268,3,Card,4532,Regular,18,4,3804,1/11/2020,1/10/2020,On-Time
ORD101114,1/7/2020,East,Electronics,iPhone 13,767,1,Card,3816,Regular,20,7,767,1/14/2020,1/14/2020,On-Time
ORD101115,1/7/2020,North,Clothing,Nike Air Max,789,4,Cash,7411,Premium,5,7,3156,1/14/2020,1/16/2020,Late
ORD101116,1/8/2020,North,Books,The Psychology of Money,1981,1,UPI,1407,Premium,8,Five,1981,1/13/2020,1/15/2020,Late
ORD101117,1/8/2020,East,Grocery,Amul Milk,1771,1,Cash,8204,Regular,6,6,1771,1/14/2020,1/15/2020,Late
ORD101118,1/8/2020,South,Toys,Barbie Dreamhouse,1950,1,Wallet,3515,Premium,15,6,1950,1/14/2020,1/13/2020,On-Time
ORD101119,1/9/2020,North,Books,Deep Work,117,3,Cash,9133,Premium,3,1,351,1/10/2020,1/10/2020,On-Time
ORD101120,1/9/2020,North,Electronics,Samsung Galaxy S22,1474,2,Wallet,2739,Regular,9,3,2948,1/12/2020,1/14/2020,Late
ORD101121,1/9/2020,East,Electronics,Samsung Galaxy S22,1278,3,Card,5052,Premium,11,2,3834,1/11/2020,1/12/2020,Late
ORD101122,1/10/2020,South,Electronics,iPhone 13,1907,2,Cash,1258,New,20,7,3814,1/17/2020,1/19/2020,Late
ORD101123,1/10/2020,South,Electronics,Apple Watch SE,,4,Card,9700,Regular,14,3,6516,1/13/2020,1/15/2020,Late
ORD101124,1/10/2020,West,Electronics,Apple Watch SE,877,4,UPI,6786,New,9,6,3508,1/16/2020,1/15/2020,On-Time
ORD101125,1/11/2020,West,Clothing,H&M Jacket,459,4,Card,4683,Premium,10,7,1836,1/18/2020,1/19/2020,Late
ORD101126,1/11/2020,East,Books,Ikigai,431,4,UPI,5720,Premium,15,4,1724,1/15/2020,1/16/2020,Late
ORD101127,1/11/2020,South,Toys,Hot Wheels Set,627,4,Card,4726,New,18,7,2508,1/18/2020,1/18/2020,On-Time
ORD101128,1/12/2020,East,Grocery,Tata Salt,111,5,Cash,1678,Premium,19,Five,555,1/17/2020,1/19/2020,Late
ORD101129,1/12/2020,West,Grocery,India Gate Basmati Rice,1198,3,Cash,9459,Premium,7,6,3594,1/18/2020,1/19/2020,Late
ORD101130,1/12/2020,East,Books,Ikigai,311,2,Card,7126,New,19,3,622,1/15/2020,1/17/2020,Late
ORD101131,1/13/2020,East,Books,Atomic Habits,1814,4,Wallet,5906,Premium,5,6,7256,1/19/2020,1/21/2020,Late
ORD101132,1/13/2020,North,Grocery,Parle-G Biscuits,740,5,Wallet,8898,Regular,18,2,3700,1/15/2020,1/15/2020,On-Time
ORD101133,1/13/2020,North,Grocery,India Gate Basmati Rice,382,5,UPI,2200,New,1,7,1910,1/20/2020,1/20/2020,On-Time
ORD101134,1/14/2020,North,Clothing,Zara T-Shirt,1318,5,UPI,6355,New,12,2,6590,1/16/2020,1/17/2020,Late
ORD101135,1/14/2020,West,Furniture,Urban Ladder Sofa,879,3,Card,2116,New,6,Five,2637,1/19/2020,1/21/2020,Late
ORD101136,1/14/2020,East,Toys,LEGO Classic,1153,4,Cash,7344,New,13,1,4612,1/15/2020,1/16/2020,Late
ORD101137,1/15/2020,North,Electronics,iPhone 13,1132,5,UPI,6930,Regular,17,3,5660,1/18/2020,1/20/2020,Late
ORD101138,1/15/2020,North,Furniture,Urban Ladder Sofa,1432,5,Card,2058,New,9,6,7160,1/21/2020,1/22/2020,Late
ORD101139,1/15/2020,North,Books,Atomic Habits,1568,4,UPI,8284,New,1,3,6272,1/18/2020,1/19/2020,Late
ORD101140,1/16/2020,West,Grocery,Fortune Oil,1433,3,Cash,1687,Premium,12,2,4299,1/18/2020,1/20/2020,Late
ORD101141,1/16/2020,West,Furniture,Godrej Office Chair,776,5,UPI,6577,New,1,4,3880,1/20/2020,1/19/2020,On-Time
ORD101142,1/16/2020,East,Toys,Barbie Dreamhouse,804,2,Card,6590,Premium,4,3,1608,1/19/2020,1/19/2020,On-Time
ORD101143,1/17/2020,East,Books,Deep Work,525,1,UPI,9152,New,7,7,525,1/24/2020,1/26/2020,Late
ORD101144,1/17/2020,East,Electronics,iPhone 13,1940,1,Wallet,8063,New,20,2,1940,1/19/2020,1/20/2020,Late
ORD101145,1/17/2020,North,Electronics,Dell XPS 13,1895,1,UPI,9979,Regular,5,4,1895,1/21/2020,1/20/2020,On-Time
ORD101146,1/18/2020,South,Toys,Hot Wheels Set,1827,3,Cash,9395,Premium,20,1,5481,1/19/2020,1/20/2020,Late
ORD101147,1/18/2020,West,Toys,Monopoly Board Game,690,5,Cash,3491,Regular,5,7,3450,1/25/2020,1/24/2020,On-Time
ORD101148,1/18/2020,North,Grocery,Fortune Oil,1814,1,Cash,5822,Premium,7,1,1814,1/19/2020,1/21/2020,Late
ORD101149,1/19/2020,North,Electronics,Apple Watch SE,190,1,Cash,8004,New,17,2,190,1/21/2020,1/21/2020,On-Time
ORD101150,1/19/2020,East,Books,Deep Work,555,4,Card,8011,Regular,12,7,2220,1/26/2020,1/27/2020,Late
ORD101151,1/19/2020,East,Furniture,IKEA Bookshelf,543,5,UPI,6700,Premium,15,2,2715,1/21/2020,1/20/2020,On-Time
ORD101152,1/20/2020,North,Books,Ikigai,1850,5,UPI,5862,Premium,3,1,9250,1/21/2020,1/20/2020,On-Time
ORD101153,1/20/2020,West,NA,H&M Jacket,178,4,UPI,6350,Regular,17,2,712,1/22/2020,1/22/2020,On-Time
ORD101154,1/20/2020,West,Clothing,H&M Jacket,1598,5,UPI,1355,Premium,14,7,7990,1/27/2020,1/28/2020,Late
ORD101155,1/21/2020,North,Toys,Monopoly Board Game,1026,2,Card,4472,New,15,Five,2052,1/26/2020,1/28/2020,Late
ORD101156,1/21/2020,South,Grocery,India Gate Basmati Rice,202,3,Cash,9432,Premium,15,3,606,1/24/2020,1/26/2020,Late
ORD101157,1/21/2020,South,Clothing,H&M Jacket,722,4,UPI,8710,New,15,Five,2888,1/26/2020,1/27/2020,Late
ORD101158,1/22/2020,West,Electronics,Samsung Galaxy S22,1579,1,UPI,9812,Premium,19,4,1579,1/26/2020,1/26/2020,On-Time
ORD101159,1/22/2020,East,Books,Rich Dad Poor Dad,1089,5,Cash,1854,Regular,11,2,5445,1/24/2020,1/24/2020,On-Time
ORD101160,1/22/2020,South,Books,Atomic Habits,1437,2,Wallet,7363,New,18,2,2874,1/24/2020,1/24/2020,On-Time
ORD101161,1/23/2020,South,Toys,NERF Gun,1370,2,Wallet,7704,Premium,10,7,2740,1/30/2020,1/29/2020,On-Time
ORD101162,1/23/2020,East,Furniture,Godrej Office Chair,333,3,Cash,4624,New,9,4,999,1/27/2020,1/26/2020,On-Time
ORD101163,1/23/2020,South,Toys,LEGO Classic,1717,2,UPI,6446,Regular,3,7,3434,1/30/2020,1/30/2020,On-Time
ORD101164,1/24/2020,North,Furniture,Nilkamal Table,743,5,Cash,9573,Premium,1,3,3715,1/27/2020,1/28/2020,Late
ORD101165,1/24/2020,South,Toys,NERF Gun,1358,5,UPI,7031,Premium,11,1,6790,1/25/2020,1/27/2020,Late
ORD101166,1/24/2020,East,Toys,LEGO Classic,889,2,UPI,7182,New,16,Five,1778,1/29/2020,1/28/2020,On-Time
ORD101167,1/25/2020,North,Toys,LEGO Classic,486,5,Wallet,2132,Regular,3,3,2430,1/28/2020,1/28/2020,On-Time
ORD101168,1/25/2020,South,Furniture,IKEA Bookshelf,946,5,Wallet,3476,Regular,9,1,4730,1/26/2020,1/25/2020,On-Time
ORD101169,1/25/2020,West,Furniture,Sleepwell Mattress,1734,1,UPI,4135,Premium,11,1,1734,1/26/2020,1/25/2020,On-Time
ORD101170,1/26/2020,North,Toys,Monopoly Board Game,137,4,UPI,3079,New,17,2,548,1/28/2020,1/28/2020,On-Time
ORD101171,1/26/2020,North,Clothing,H&M Jacket,1284,5,UPI,1944,Premium,1,4,6420,1/30/2020,1/31/2020,Late
ORD101172,1/26/2020,West,Grocery,Parle-G Biscuits,1585,5,Wallet,6840,Premium,9,6,7925,2/1/2020,2/3/2020,Late
ORD101173,1/27/2020,West,Grocery,Fortune Oil,1572,3,UPI,4962,New,3,2,4716,1/29/2020,1/30/2020,Late
ORD101174,1/27/2020,South,Grocery,India Gate Basmati Rice,1240,4,Cash,7674,Regular,10,7,4960,2/3/2020,2/2/2020,On-Time
ORD101175,1/27/2020,South,Furniture,Urban Ladder Sofa,340,4,Card,1834,Premium,5,6,1360,2/2/2020,2/3/2020,Late
ORD101176,1/28/2020,East,Furniture,Godrej Office Chair,1149,4,Card,4750,Premium,11,4,4596,2/1/2020,2/2/2020,Late
ORD101177,1/28/2020,East,Clothing,Zara T-Shirt,1771,2,UPI,5184,New,5,2,3542,1/30/2020,2/1/2020,Late
ORD101178,1/28/2020,North,Grocery,India Gate Basmati Rice,661,1,Cash,8178,New,12,Five,661,2/2/2020,2/2/2020,On-Time
ORD101179,1/29/2020,West,Grocery,Parle-G Biscuits,905,1,UPI,6168,Premium,14,2,905,1/31/2020,1/31/2020,On-Time
ORD101180,1/29/2020,West,Toys,LEGO Classic,397,3,Cash,5991,Regular,12,Five,1191,2/3/2020,2/3/2020,On-Time
ORD101181,1/29/2020,East,Furniture,Sleepwell Mattress,904,4,Wallet,9146,New,19,6,3616,2/4/2020,2/5/2020,Late
ORD101182,1/30/2020,North,Grocery,India Gate Basmati Rice,253,4,Wallet,6290,Premium,9,3,1012,2/2/2020,2/3/2020,Late
ORD101183,1/30/2020,North,Books,The Psychology of Money,831,5,UPI,5238,Regular,7,3,4155,2/2/2020,2/4/2020,Late
ORD101184,1/30/2020,???,Clothing,H&M Jacket,1775,2,Wallet,9398,New,16,6,3550,2/5/2020,2/5/2020,On-Time
ORD101185,1/31/2020,East,Books,Atomic Habits,567,2,UPI,9165,New,7,6,1134,2/6/2020,2/8/2020,Late
ORD101186,1/31/2020,East,Books,Ikigai,148,3,Card,4534,Premium,14,2,444,2/2/2020,2/4/2020,Late
ORD101187,1/31/2020,South,Clothing,Zara T-Shirt,1777,1,Cash,3052,New,8,3,1777,2/3/2020,2/4/2020,Late
ORD101188,2/1/2020,North,Books,Deep Work,145,4,Cash,9151,Premium,18,1,580,2/2/2020,2/2/2020,On-Time
ORD101189,2/1/2020,North,Grocery,Amul Milk,1798,3,Card,1028,New,3,Five,5394,2/6/2020,2/5/2020,On-Time
ORD101190,2/1/2020,North,Furniture,Sleepwell Mattress,1408,2,Card,9379,Regular,2,6,2816,2/7/2020,2/6/2020,On-Time
ORD101191,2/2/2020,East,Clothing,Nike Air Max,879,2,Card,2860,Regular,5,7,1758,2/9/2020,2/10/2020,Late
ORD101192,2/2/2020,East,Toys,Hot Wheels Set,1751,2,Card,8934,New,8,4,3502,2/6/2020,2/7/2020,Late
ORD101193,2/2/2020,East,Books,Rich Dad Poor Dad,181,4,Wallet,3572,Premium,19,Five,724,2/7/2020,2/8/2020,Late
ORD101194,2/3/2020,East,Clothing,Nike Air Max,1167,4,Cash,9051,New,9,2,4668,2/5/2020,2/6/2020,Late
ORD101195,2/3/2020,West,Electronics,Sony WH-1000XM4,1829,4,Cash,7128,Premium,2,3,7316,2/6/2020,2/5/2020,On-Time
ORD101196,2/3/2020,East,Electronics,Samsung Galaxy S22,1893,5,Card,5014,New,15,3,9465,2/6/2020,2/6/2020,On-Time
ORD101197,2/4/2020,South,Furniture,Nilkamal Table,1054,1,UPI,5252,Regular,8,1,1054,2/5/2020,2/7/2020,Late
ORD101198,2/4/2020,West,Grocery,India Gate Basmati Rice,,2,UPI,3127,Premium,10,3,744,2/7/2020,2/6/2020,On-Time
ORD101199,2/4/2020,West,Furniture,Nilkamal Table,493,2,UPI,3707,Regular,7,2,986,2/6/2020,2/6/2020,On-Time
ORD101200,2/5/2020,East,Furniture,IKEA Bookshelf,1909,5,UPI,2813,Regular,19,2,9545,2/7/2020,2/8/2020,Late
ORD101201,2/5/2020,North,Furniture,Nilkamal Table,889,2,Wallet,8816,Regular,1,4,1778,2/9/2020,2/11/2020,Late
ORD101202,2/5/2020,East,Furniture,Urban Ladder Sofa,694,2,Cash,9351,New,2,Five,1388,2/10/2020,2/10/2020,On-Time
ORD101203,2/6/2020,North,Toys,LEGO Classic,157,4,Cash,9535,Premium,3,7,628,2/13/2020,2/13/2020,On-Time
ORD101204,2/6/2020,East,Toys,NERF Gun,664,4,Cash,9396,Regular,14,Five,2656,2/11/2020,2/13/2020,Late
ORD101205,2/6/2020,East,Clothing,Adidas Hoodie,100,1,UPI,9496,Premium,15,Five,100,2/11/2020,2/11/2020,On-Time
ORD101206,2/7/2020,North,Electronics,Sony WH-1000XM4,315,2,Card,9591,Premium,14,7,630,2/14/2020,2/14/2020,On-Time
ORD101207,2/7/2020,North,Furniture,Nilkamal Table,1440,3,UPI,7249,Regular,8,4,4320,2/11/2020,2/13/2020,Late
ORD101208,2/7/2020,North,Clothing,Levi's 511 Jeans,1351,2,Cash,7485,New,18,4,2702,2/11/2020,2/13/2020,Late
ORD101209,2/8/2020,North,Electronics,Sony WH-1000XM4,1596,2,UPI,2805,Regular,17,4,3192,2/12/2020,2/11/2020,On-Time
ORD101210,2/8/2020,South,Books,Atomic Habits,1607,1,Card,6047,Regular,7,1,1607,2/9/2020,2/10/2020,Late
ORD101211,2/8/2020,North,Grocery,Parle-G Biscuits,865,3,Card,6540,Premium,20,4,2595,2/12/2020,2/13/2020,Late
ORD101212,2/9/2020,East,Toys,NERF Gun,770,2,UPI,3096,New,1,3,1540,2/12/2020,2/12/2020,On-Time
ORD101213,2/9/2020,East,Books,Atomic Habits,,3,Cash,6337,Premium,9,6,4230,2/15/2020,2/16/2020,Late
ORD101214,2/9/2020,South,Electronics,Dell XPS 13,610,4,Wallet,2459,New,9,1,2440,2/10/2020,2/9/2020,On-Time
ORD101215,2/10/2020,North,Books,Deep Work,1701,4,Cash,7934,Regular,11,7,6804,2/17/2020,2/17/2020,On-Time
ORD101216,2/10/2020,East,Grocery,Tata Salt,1014,3,Wallet,9422,New,19,3,3042,2/13/2020,2/14/2020,Late
ORD101217,2/10/2020,South,Electronics,iPhone 13,1944,2,Cash,4782,Premium,6,7,3888,2/17/2020,2/18/2020,Late
ORD101218,2/11/2020,East,Books,Atomic Habits,1581,3,UPI,4500,Regular,7,Five,4743,2/16/2020,2/16/2020,On-Time
ORD101219,2/11/2020,South,Toys,NERF Gun,194,3,Wallet,6605,New,15,2,582,2/13/2020,2/15/2020,Late
ORD101220,2/11/2020,South,Toys,Barbie Dreamhouse,592,4,Cash,7419,New,20,Five,2368,2/16/2020,2/15/2020,On-Time
ORD101221,2/12/2020,West,Clothing,Zara T-Shirt,864,3,UPI,9624,Premium,6,4,2592,2/16/2020,2/16/2020,On-Time
ORD101222,2/12/2020,West,Books,Deep Work,1121,5,Cash,8889,New,9,2,5605,2/14/2020,2/14/2020,On-Time
ORD101223,2/12/2020,???,Furniture,Nilkamal Table,249,5,Card,6238,Regular,15,Five,1245,2/17/2020,2/18/2020,Late
ORD101224,2/13/2020,West,Books,Ikigai,1146,4,Card,2817,New,6,1,4584,2/14/2020,2/16/2020,Late
ORD101225,2/13/2020,South,Electronics,iPhone 13,855,2,Cash,8570,Premium,7,4,1710,2/17/2020,2/18/2020,Late
ORD101226,2/13/2020,East,Electronics,Apple Watch SE,1338,2,UPI,6103,New,17,Five,2676,2/18/2020,2/18/2020,On-Time
ORD101227,2/14/2020,East,Books,Rich Dad Poor Dad,498,4,Cash,1617,Regular,6,2,1992,2/16/2020,2/16/2020,On-Time
ORD101228,2/14/2020,North,Grocery,Tata Salt,509,2,UPI,9509,Regular,9,3,1018,2/17/2020,2/18/2020,Late
ORD101229,2/14/2020,West,Toys,Barbie Dreamhouse,230,1,Wallet,7285,New,3,Five,230,2/19/2020,2/21/2020,Late
ORD101230,2/15/2020,North,Electronics,Samsung Galaxy S22,954,5,Card,1456,New,14,1,4770,2/16/2020,2/16/2020,On-Time
ORD101231,2/15/2020,South,Toys,Monopoly Board Game,247,1,Wallet,1500,Regular,6,2,247,2/17/2020,2/16/2020,On-Time
ORD101232,2/15/2020,West,Electronics,iPhone 13,480,1,UPI,9074,Premium,4,Five,480,2/20/2020,2/22/2020,Late
ORD101233,2/16/2020,North,Clothing,Nike Air Max,1232,1,Cash,3315,Regular,16,3,1232,2/19/2020,2/19/2020,On-Time
ORD101234,2/16/2020,East,Furniture,Sleepwell Mattress,651,4,Card,4874,New,16,4,2604,2/20/2020,2/22/2020,Late
ORD101235,2/16/2020,East,Electronics,iPhone 13,1244,1,UPI,7630,New,9,4,1244,2/20/2020,2/22/2020,Late
ORD101236,2/17/2020,North,Toys,Hot Wheels Set,394,3,UPI,5973,Premium,4,7,1182,2/24/2020,2/23/2020,On-Time
ORD101237,2/17/2020,North,Clothing,Adidas Hoodie,1243,2,Card,5774,Regular,8,4,2486,2/21/2020,2/21/2020,On-Time
ORD101238,2/17/2020,North,Electronics,Samsung Galaxy S22,555,4,Cash,2003,Regular,8,6,2220,2/23/2020,2/25/2020,Late
ORD101239,2/18/2020,South,Grocery,Tata Salt,1653,3,Card,7848,Premium,6,2,4959,2/20/2020,2/20/2020,On-Time
ORD101240,2/18/2020,South,Furniture,IKEA Bookshelf,268,3,Cash,5196,Regular,8,7,804,2/25/2020,2/25/2020,On-Time
ORD101241,2/18/2020,East,Electronics,Sony WH-1000XM4,809,5,Cash,7715,Premium,6,7,4045,2/25/2020,2/27/2020,Late
ORD101242,2/19/2020,South,Clothing,Adidas Hoodie,1266,5,UPI,2066,Regular,14,7,6330,2/26/2020,2/27/2020,Late
ORD101243,2/19/2020,South,Grocery,Tata Salt,136,3,Cash,5716,Premium,14,6,408,2/25/2020,2/27/2020,Late
ORD101244,2/19/2020,West,Books,Rich Dad Poor Dad,1821,5,Cash,7608,Premium,18,7,9105,2/26/2020,2/27/2020,Late
ORD101245,2/20/2020,South,Clothing,Adidas Hoodie,1384,2,Card,4234,Premium,13,3,2768,2/23/2020,2/24/2020,Late
ORD101246,2/20/2020,West,Clothing,Nike Air Max,330,2,Card,7494,New,15,3,660,2/23/2020,2/24/2020,Late
ORD101247,2/20/2020,South,Grocery,Fortune Oil,353,5,Cash,5498,New,3,Five,1765,2/25/2020,2/26/2020,Late
ORD101248,2/21/2020,East,Clothing,Adidas Hoodie,428,1,UPI,6267,New,6,4,428,2/25/2020,2/27/2020,Late
ORD101249,2/21/2020,North,Grocery,Tata Salt,1420,3,Card,7171,Regular,20,2,4260,2/23/2020,2/24/2020,Late
ORD101250,2/21/2020,East,Electronics,Sony WH-1000XM4,1079,2,Wallet,9095,Premium,17,6,2158,2/27/2020,2/27/2020,On-Time
ORD101251,2/22/2020,South,Grocery,Tata Salt,109,5,UPI,4669,Regular,20,6,545,2/28/2020,3/1/2020,Late
ORD101252,2/22/2020,North,Grocery,Amul Milk,545,5,Card,5715,Regular,16,4,2725,2/26/2020,2/25/2020,On-Time
ORD101253,2/22/2020,North,Furniture,Sleepwell Mattress,1021,2,Card,7069,Premium,6,6,2042,2/28/2020,2/29/2020,Late
ORD101254,2/23/2020,???,Grocery,Amul Milk,935,2,Wallet,2961,New,8,4,1870,2/27/2020,2/29/2020,Late
ORD101255,2/23/2020,West,Grocery,Fortune Oil,1353,1,Cash,1875,Regular,13,Five,1353,2/28/2020,2/29/2020,Late
ORD101256,2/23/2020,East,Books,Deep Work,1659,5,Card,9734,Regular,13,Five,8295,2/28/2020,2/28/2020,On-Time
ORD101257,2/24/2020,West,Electronics,Dell XPS 13,177,5,Wallet,4516,Regular,20,Five,885,2/29/2020,3/1/2020,Late
ORD101258,2/24/2020,North,Furniture,Nilkamal Table,1548,4,Wallet,4865,New,17,1,6192,2/25/2020,2/27/2020,Late
ORD101259,2/24/2020,East,Books,The Psychology of Money,292,1,Card,5499,Premium,3,1,292,2/25/2020,2/25/2020,On-Time
ORD101260,2/25/2020,East,Toys,LEGO Classic,500,2,UPI,8233,Premium,13,6,1000,3/2/2020,3/3/2020,Late
ORD101261,2/25/2020,South,Electronics,Dell XPS 13,208,2,Card,6947,Regular,7,2,416,2/27/2020,2/26/2020,On-Time
ORD101262,2/25/2020,West,Electronics,iPhone 13,891,3,Wallet,1574,Premium,20,2,2673,2/27/2020,2/28/2020,Late
ORD101263,2/26/2020,West,Toys,NERF Gun,362,2,Card,2458,New,5,Five,724,3/2/2020,3/3/2020,Late
ORD101264,2/26/2020,South,Grocery,Parle-G Biscuits,428,5,UPI,8395,Premium,11,3,2140,2/29/2020,2/29/2020,On-Time
ORD101265,2/26/2020,West,Books,Atomic Habits,462,2,Cash,4172,Regular,18,2,924,2/28/2020,2/29/2020,Late
ORD101266,2/27/2020,North,Clothing,Adidas Hoodie,1990,5,Cash,3470,Regular,4,6,9950,3/4/2020,3/6/2020,Late
ORD101267,2/27/2020,North,Furniture,Nilkamal Table,1501,5,Card,4427,Premium,20,7,7505,3/5/2020,3/7/2020,Late
ORD101268,2/27/2020,West,Clothing,Nike Air Max,1903,1,Card,8798,Regular,7,1,1903,2/28/2020,2/28/2020,On-Time
ORD101269,2/28/2020,South,Toys,LEGO Classic,1464,2,Wallet,8736,New,4,7,2928,3/6/2020,3/8/2020,Late
ORD101270,2/28/2020,East,Electronics,iPhone 13,358,1,UPI,5206,New,10,7,358,3/6/2020,3/5/2020,On-Time
ORD101271,2/28/2020,West,Electronics,Samsung Galaxy S22,1458,5,Wallet,3200,New,1,6,7290,3/5/2020,3/6/2020,Late
ORD101272,2/29/2020,East,Furniture,Urban Ladder Sofa,184,2,Wallet,3964,New,17,6,368,3/6/2020,3/6/2020,On-Time
ORD101273,2/29/2020,South,Electronics,Apple Watch SE,1645,2,Cash,7905,Regular,5,1,3290,3/1/2020,3/3/2020,Late
ORD101274,2/29/2020,East,Electronics,iPhone 13,1924,1,Wallet,4313,Regular,17,4,1924,3/4/2020,3/3/2020,On-Time
ORD101275,3/1/2020,South,Furniture,Nilkamal Table,1937,1,Wallet,3927,Premium,3,7,1937,3/8/2020,3/7/2020,On-Time
ORD101276,3/1/2020,South,Books,Atomic Habits,1694,5,Cash,9873,Regular,9,Five,8470,3/6/2020,3/6/2020,On-Time
ORD101277,3/1/2020,North,Books,The Psychology of Money,407,5,Cash,9470,Premium,3,7,2035,3/8/2020,3/8/2020,On-Time
ORD101278,3/2/2020,North,Furniture,Sleepwell Mattress,361,2,UPI,5458,Regular,3,6,722,3/8/2020,3/10/2020,Late
ORD101279,3/2/2020,South,Toys,NERF Gun,896,2,UPI,2648,Premium,9,3,1792,3/5/2020,3/6/2020,Late
ORD101280,3/2/2020,West,Electronics,Sony WH-1000XM4,730,4,UPI,6527,Premium,5,Five,2920,3/7/2020,3/6/2020,On-Time
ORD101281,3/3/2020,North,Electronics,Dell XPS 13,779,4,Card,9184,New,10,7,3116,3/10/2020,3/9/2020,On-Time
ORD101282,3/3/2020,South,Toys,Monopoly Board Game,964,3,Cash,3341,Premium,15,1,2892,3/4/2020,3/4/2020,On-Time
ORD101283,3/3/2020,East,Books,Rich Dad Poor Dad,1824,5,Card,2518,Premium,12,3,9120,3/6/2020,3/5/2020,On-Time
ORD101284,3/4/2020,East,Grocery,Fortune Oil,1575,3,Card,2838,Premium,6,2,4725,3/6/2020,3/6/2020,On-Time
ORD101285,3/4/2020,???,NA,Amul Milk,1374,3,UPI,1870,Premium,7,4,4122,3/8/2020,3/9/2020,Late
ORD101286,3/4/2020,East,Grocery,Parle-G Biscuits,423,1,Cash,6538,Premium,7,6,423,3/10/2020,3/10/2020,On-Time
ORD101287,3/5/2020,East,Books,Deep Work,1024,1,Card,6477,New,4,1,1024,3/6/2020,3/7/2020,Late
ORD101288,3/5/2020,South,Books,Ikigai,1352,4,Wallet,2128,Premium,13,4,5408,3/9/2020,3/11/2020,Late
ORD101289,3/5/2020,East,Toys,Barbie Dreamhouse,1825,3,Wallet,7499,Premium,15,6,5475,3/11/2020,3/11/2020,On-Time
ORD101290,3/6/2020,East,Electronics,Samsung Galaxy S22,1951,4,Cash,2284,Premium,18,7,7804,3/13/2020,3/15/2020,Late
ORD101291,3/6/2020,East,Toys,NERF Gun,,5,Card,9762,Regular,18,7,8795,3/13/2020,3/14/2020,Late
ORD101292,3/6/2020,East,Toys,Barbie Dreamhouse,1719,2,UPI,3864,Regular,7,6,3438,3/12/2020,3/11/2020,On-Time
ORD101293,3/7/2020,South,Books,Deep Work,1420,1,Card,7045,New,10,Five,1420,3/12/2020,3/14/2020,Late
ORD101294,3/7/2020,East,Grocery,Tata Salt,826,5,Wallet,2977,Premium,16,3,4130,3/10/2020,3/10/2020,On-Time
